,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5
29,P170092,Nabic FIG. 542 safety valve 25mm 4.0bar,Nabic,302.24,"This Nabic FIG 542 4 bar safety valve with 25mm BSP connections has been designed primarily for the protection of hot water boilers but offers general purpose use in a wide range of applications. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 542 safety valve 25mm 4.0bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/92/NW-170091_170092_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG542_542F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/NabicSafetyValve_FIG542_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_542_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,
30,P169925,NABIC SAFETY VALVE FIG 500 40MM 3.0 BAR,Nabic,834.03,"Fitted with 40mm female threaded connections, this Nabic FIG 500 high lift safety valve is designed for use in unvented hot water heating systems in order to provide high capacity emergency steam relief. All wetted parts found in this valve are manufactured from dezincification resistant materials.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> NABIC SAFETY VALVE FIG 500 40MM 3.0 BAR",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/25/NW-169925_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabic_FIG_500_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_FIG_500_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Nabic_Valves_Product_Guide.pdf,,
31,P169923,Nabic FIG. 500 safety valve 25mm 3.0bar,Nabic,452.27,"This Nabic FIG 500 3 bar high lift safety valve with 25mm BSP connections is designed for use on unvented hot water heating systems, where high capacity, emergency steam relief is needed. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 500 safety valve 25mm 3.0bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/26/NW-169921_169926_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG500_500F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_500_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabic_SafetyValve_FIG500_Technical.pdf,
32,P170152,Nabic FIG. 500 high lift safety valve 20mm,Nabic,320.1,"This Nabic FIG 500 12.5 bar high lift safety valve with 20mm BSP connections is designed for use on unvented hot water heating systems, where high capacity, emergency steam relief is needed. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 500 high lift safety valve 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/56/NW-170151_170156_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG500_500F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_500_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabic_SafetyValve_FIG500_Technical.pdf,
33,P170226,Nabic Fig 542 safety valve 20mm 6bar,Nabic,228.67,"The versatile Nabic Fig 542 safety relief valve with 3/4"" threaded female connection can be used in hot water, steam or air. Designed to protect hot water boilers, this bronze valve with PTFE seal can also be employed as a general urpose safety valve.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic Fig 542 safety valve 20mm 6bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/26/NW-170226_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabic_Safety_Valve_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Safety_Valve_Installation.pdf,,,
34,P170216,Nabic FIG. 542 safety valve 20mm 5.0bar,Nabic,228.67,"This Nabic FIG 542 5 bar safety valve with 20mm BSP connections has been designed primarily for the protection of hot water boilers but offers general purpose use in a wide range of applications. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 542 safety valve 20mm 5.0bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/16/NW-170216_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG542_542F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/NabicSafetyValve_FIG542_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_542_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,
35,P170032,Nabic Fig 542 safety valve 20mm 2.5bar,Nabic,228.67,"The versatile Nabic Fig 542 safety relief valve with 3/4"" threaded female connection can be used in hot water, steam or air. Designed to protect hot water boilers, this bronze valve with PTFE seal can also be employed as a general urpose safety valve.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic Fig 542 safety valve 20mm 2.5bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/32/NW-170032_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Crane_SafetyReliefValve_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabic_Safety_Valve_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Crane_NabicSafetyValve_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Crane_SafetyReliefValve_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Safety_Valve_Installation.pdf
36,P170091,Nabic FIG. 542 safety valve 20mm 4.0bar,Nabic,228.67,"This Nabic FIG 542 4 bar safety valve with 20mm BSP connections has been designed primarily for the protection of hot water boilers but offers general purpose use in a wide range of applications. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 542 safety valve 20mm 4.0bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/92/NW-170091_170092_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG542_542F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/NabicSafetyValve_FIG542_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_542_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,
37,P170182,Nabic 500T 020 pressure/temperature relief 20(25)mm,Nabic,394.3,"Designed for use in an unvented hot water system, this Nabic 500T pressure and temperature relief valve with 20mm male x female tapered BSP connections provides protection from both over-temperature and over-pressure. Made of hardwearing bronze, this valve features a highly resilient Viton seat.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic 500T 020 pressure/temperature relief 20(25)mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/86/NW-170181_170186_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabic_Fig_500T_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Nabic_170182_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_170182_Installation.pdf,,
38,P170230,Nabic FIG. 542 safety valve 50mm 6.0bar,Nabic,711.0,"This Nabic FIG 542 6 bar safety valve with 50mm BSP connections has been designed primarily for the protection of hot water boilers but offers general purpose use in a wide range of applications. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 542 safety valve 50mm 6.0bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/30/NW-170230_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG542_542F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/NabicSafetyValve_FIG542_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_542_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,
39,P170156,Nabic FIG. 500 high lift safety valve 50mm,Nabic,1205.19,"This Nabic FIG 500 12.5 bar high lift safety valve with 50mm BSP connections is designed for use on unvented hot water heating systems, where high capacity, emergency steam relief is needed. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 500 high lift safety valve 50mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/56/NW-170151_170156_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG500_500F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_500_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Nabic_SafetyValve_FIG500_Technical.pdf,
40,P170040,Nabic FIG. 542 safety valve 15mm 3.0bar,Nabic,199.25,"This Nabic FIG 542 3 bar safety valve with 15mm BSP connections has been designed primarily for the protection of hot water boilers but offers general purpose use in a wide range of applications. With all wetted parts built for dezincification resistance, this valve is made of gunmetal with diaphragm protected working parts and PTFE to metal seating.","Pipe, Valves and Fittings/Metal Pipe Valves/Safety Relief Valves/Safety Relief Valves.csv -> Nabic FIG. 542 safety valve 15mm 3.0bar",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/45/NW-170040_170045_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Nabic_FIG542_542F_WRAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/NabicSafetyValve_FIG542_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Nabic_Valve_FIG_542_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Nabic_Valves_Brochure.pdf,
